udp.srcport,udp.dstport,tcp.srcport,tcp.dstport,tcp.ack,tcp.urgent_pointer,tcp.window_size_value,ip.len,ip.id,ip.tos,ip.src,ip.dst
443,52233,0,0,0,0,0,1385,9,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,10,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,11,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,12,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,13,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,14,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,15,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,16,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,17,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,18,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,19,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,20,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,21,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,22,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,23,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,24,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,25,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,26,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,27,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,28,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,29,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,30,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,31,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,1,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,2,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,3,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,4,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,5,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,6,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,7,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,8,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,9,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,10,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,11,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,12,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,13,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,14,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,15,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,1,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,2,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,3,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,4,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,5,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,6,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,7,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,8,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,100,9,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,58,0,0,74.125.163.36,192.168.88.243
0,0,443,51008,934315031,0,261,40,0,0,108.177.14.148,192.168.88.243
0,0,443,51014,1440966165,0,261,40,0,0,108.177.14.148,192.168.88.243
0,0,443,51028,663012494,0,261,40,0,0,108.177.14.148,192.168.88.243
52233,443,0,0,0,0,0,62,0,0,192.168.88.243,74.125.163.36
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,57,1,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,63,0,0,192.168.88.243,74.125.163.36
0,0,443,51050,2781007545,0,261,40,0,0,108.177.14.148,192.168.88.243
52233,443,0,0,0,0,0,235,0,0,192.168.88.243,74.125.163.36
54423,53,0,0,0,0,0,57,41303,0,192.168.88.243,192.168.88.1
54423,53,0,0,0,0,0,57,41304,0,192.168.88.243,192.168.88.1
0,0,443,51038,2983476971,0,261,40,0,0,108.177.14.148,192.168.88.243
54848,443,0,0,0,0,0,1385,0,0,192.168.88.243,173.194.222.198
54848,443,0,0,0,0,0,596,0,0,192.168.88.243,173.194.222.198
53,54423,0,0,0,0,0,665,17540,0,192.168.88.1,192.168.88.243
54848,443,0,0,0,0,0,1375,0,0,192.168.88.243,173.194.222.198
443,52233,0,0,0,0,0,59,0,0,74.125.163.36,192.168.88.243
54848,443,0,0,0,0,0,1358,0,0,192.168.88.243,173.194.222.198
53,54423,0,0,0,0,0,601,17541,0,192.168.88.1,192.168.88.243
443,52233,0,0,0,0,0,59,0,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,65,0,0,192.168.88.243,74.125.163.36
0,0,55136,443,0,0,64240,60,9230,0,192.168.88.243,108.177.14.119
443,54848,0,0,0,0,0,57,0,0,173.194.222.198,192.168.88.243
443,54848,0,0,0,0,0,57,0,0,173.194.222.198,192.168.88.243
443,54848,0,0,0,0,0,70,0,0,173.194.222.198,192.168.88.243
443,54848,0,0,0,0,0,57,0,0,173.194.222.198,192.168.88.243
443,54848,0,0,0,0,0,60,0,0,173.194.222.198,192.168.88.243
54848,443,0,0,0,0,0,66,0,0,192.168.88.243,173.194.222.198
443,54848,0,0,0,0,0,61,0,0,173.194.222.198,192.168.88.243
0,0,443,55136,3652610763,0,65535,60,0,0,108.177.14.119,192.168.88.243
0,0,55136,443,3030011015,0,502,52,9231,0,192.168.88.243,108.177.14.119
54848,443,0,0,0,0,0,61,0,0,192.168.88.243,173.194.222.198
0,0,55136,443,3030011015,0,502,569,9232,0,192.168.88.243,108.177.14.119
443,54848,0,0,0,0,0,70,0,0,173.194.222.198,192.168.88.243
443,54848,0,0,0,0,0,57,0,0,173.194.222.198,192.168.88.243
54848,443,0,0,0,0,0,66,0,0,192.168.88.243,173.194.222.198
683,420,0,0,0,0,0,28,1,0,192.168.88.243,91.197.194.73
443,54848,0,0,0,0,0,57,0,0,173.194.222.198,192.168.88.243
443,54848,0,0,0,0,0,386,0,0,173.194.222.198,192.168.88.243
0,0,443,55136,3652611280,0,261,52,48196,0,108.177.14.119,192.168.88.243
0,0,443,55136,3652611280,0,261,2852,48197,0,108.177.14.119,192.168.88.243
0,0,55136,443,3030013815,0,496,52,9233,0,192.168.88.243,108.177.14.119
0,0,443,55136,3652611280,0,261,2002,48199,0,108.177.14.119,192.168.88.243
0,0,55136,443,3030015765,0,481,52,9234,0,192.168.88.243,108.177.14.119
0,0,443,51070,1955316931,0,261,40,0,0,108.177.14.148,192.168.88.243
54848,443,0,0,0,0,0,60,0,0,192.168.88.243,173.194.222.198
443,54848,0,0,0,0,0,57,0,0,173.194.222.198,192.168.88.243
443,52233,0,0,0,0,0,57,0,0,74.125.163.36,192.168.88.243
0,0,55136,443,3030015765,0,501,116,9235,0,192.168.88.243,108.177.14.119
0,0,55136,443,3030015765,0,501,222,9236,0,192.168.88.243,108.177.14.119
0,0,55136,443,3030015765,0,501,381,9237,0,192.168.88.243,108.177.14.119
0,0,443,55136,3652611843,0,269,52,48201,0,108.177.14.119,192.168.88.243
0,0,443,55136,3652611843,0,269,666,48202,0,108.177.14.119,192.168.88.243
0,0,55136,443,3030016379,0,501,83,9238,0,192.168.88.243,108.177.14.119
0,0,443,55136,3652611843,0,269,83,48203,0,108.177.14.119,192.168.88.243
443,54848,0,0,0,0,0,57,0,0,173.194.222.198,192.168.88.243
0,0,443,55136,3652611843,0,269,587,48204,0,108.177.14.119,192.168.88.243
0,0,443,55136,3652611843,0,269,1452,48205,0,108.177.14.119,192.168.88.243
0,0,443,55136,3652611843,0,269,1452,48206,0,108.177.14.119,192.168.88.243
0,0,443,55136,3652611843,0,269,2852,48207,0,108.177.14.119,192.168.88.243
0,0,443,55136,3652611843,0,269,4252,48209,0,108.177.14.119,192.168.88.243
0,0,443,51056,1013328100,0,261,40,0,0,108.177.14.148,192.168.88.243
0,0,443,55136,3652611843,0,269,1452,48212,0,108.177.14.119,192.168.88.243
0,0,55136,443,3030026745,0,447,52,9239,0,192.168.88.243,108.177.14.119
0,0,443,55136,3652611843,0,269,2309,48213,0,108.177.14.119,192.168.88.243
0,0,55136,443,3030030402,0,496,52,9240,0,192.168.88.243,108.177.14.119
0,0,443,55136,3652611843,0,269,91,48215,0,108.177.14.119,192.168.88.243
0,0,55136,443,3030030441,0,501,91,9241,0,192.168.88.243,108.177.14.119
42974,443,0,0,0,0,0,1385,0,0,192.168.88.243,108.177.14.119
54848,443,0,0,0,0,0,62,0,0,192.168.88.243,173.194.222.198
0,0,443,51076,519633002,0,261,40,0,0,108.177.14.148,192.168.88.243
0,0,443,55136,3652611913,0,269,52,48216,0,108.177.14.119,192.168.88.243
56504,443,0,0,0,0,0,302,0,0,192.168.88.243,142.251.1.119
0,0,52606,443,3717072035,0,477,52,10348,0,192.168.88.243,64.233.165.113
443,42974,0,0,0,0,0,1385,0,0,108.177.14.119,192.168.88.243
443,42974,0,0,0,0,0,643,0,0,108.177.14.119,192.168.88.243
42974,443,0,0,0,0,0,186,0,0,192.168.88.243,108.177.14.119
443,56504,0,0,0,0,0,59,0,0,142.251.1.119,192.168.88.243
0,0,443,52606,3477344988,0,269,52,0,0,64.233.165.113,192.168.88.243
443,56504,0,0,0,0,0,1381,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1047,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1378,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,885,0,0,142.251.1.119,192.168.88.243
0,0,443,51086,2354804432,0,261,40,0,0,108.177.14.148,192.168.88.243
443,42974,0,0,0,0,0,129,0,0,108.177.14.119,192.168.88.243
56504,443,0,0,0,0,0,66,0,0,192.168.88.243,142.251.1.119
0,0,443,51100,2805888416,0,261,40,0,0,108.177.14.148,192.168.88.243
42974,443,0,0,0,0,0,60,0,0,192.168.88.243,108.177.14.119
443,56504,0,0,0,0,0,57,0,0,142.251.1.119,192.168.88.243
0,0,801,218,128,112,392,40,66,230,192.168.88.243,91.197.194.73
59694,443,0,0,0,0,0,391,0,0,192.168.88.243,64.233.162.94
59694,443,0,0,0,0,0,329,0,0,192.168.88.243,64.233.162.94
443,59694,0,0,0,0,0,58,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1381,0,0,64.233.162.94,192.168.88.243
59694,443,0,0,0,0,0,64,0,0,192.168.88.243,64.233.162.94
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
59694,443,0,0,0,0,0,59,0,0,192.168.88.243,64.233.162.94
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
59694,443,0,0,0,0,0,59,0,0,192.168.88.243,64.233.162.94
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,263,0,0,64.233.162.94,192.168.88.243
59694,443,0,0,0,0,0,59,0,0,192.168.88.243,64.233.162.94
443,59694,0,0,0,0,0,58,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1381,0,0,64.233.162.94,192.168.88.243
59694,443,0,0,0,0,0,64,0,0,192.168.88.243,64.233.162.94
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,59694,0,0,0,0,0,246,0,0,64.233.162.94,192.168.88.243
59694,443,0,0,0,0,0,59,0,0,192.168.88.243,64.233.162.94
443,59694,0,0,0,0,0,56,0,0,64.233.162.94,192.168.88.243
262,120,0,0,0,0,0,28,1,0,192.168.88.243,91.197.194.73
52233,443,0,0,0,0,0,1061,0,0,192.168.88.243,74.125.163.36
0,0,49602,443,0,0,64240,60,56746,0,192.168.88.243,142.250.150.132
56504,443,0,0,0,0,0,293,0,0,192.168.88.243,142.251.1.119
443,52233,0,0,0,0,0,59,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,86,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1381,0,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,65,0,0,192.168.88.243,74.125.163.36
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,1,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,2,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
443,52233,0,0,0,0,0,1385,3,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,4,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,5,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,6,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,7,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,8,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,9,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,10,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,11,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,12,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,13,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
443,52233,0,0,0,0,0,1385,14,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,15,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,16,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,17,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
443,52233,0,0,0,0,0,1385,18,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,19,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,20,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,21,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,22,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,23,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,24,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,25,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,26,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,1,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,2,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,3,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,4,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
443,52233,0,0,0,0,0,1385,5,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,6,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,7,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,8,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,9,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,10,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,11,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,12,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,13,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,14,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,15,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,16,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,17,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,18,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,19,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,20,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,21,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,22,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,23,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,24,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,25,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
443,52233,0,0,0,0,0,1385,26,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,27,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,28,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
443,52233,0,0,0,0,0,1385,29,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,30,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,31,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,1,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,2,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,3,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,1,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,2,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,3,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,4,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,5,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,6,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,7,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,8,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,9,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,10,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,11,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,12,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,17,0,74.125.163.36,192.168.88.243
443,56504,0,0,0,0,0,59,0,0,142.251.1.119,192.168.88.243
0,0,443,49602,2605696104,0,65535,60,0,0,142.250.150.132,192.168.88.243
0,0,49602,443,2804832816,0,502,52,56747,0,192.168.88.243,142.250.150.132
443,56504,0,0,0,0,0,1381,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1385,0,0,142.251.1.119,192.168.88.243
443,56504,0,0,0,0,0,1188,0,0,142.251.1.119,192.168.88.243
56504,443,0,0,0,0,0,66,0,0,192.168.88.243,142.251.1.119
52233,443,0,0,0,0,0,63,0,0,192.168.88.243,74.125.163.36
0,0,49602,443,2804832816,0,502,569,56748,0,192.168.88.243,142.250.150.132
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,1,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,63,2,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
0,0,443,49602,0,0,65280,40,256,0,142.250.150.132,192.168.88.243
0,0,56606,443,0,0,64240,60,43985,0,192.168.88.243,173.194.222.155
0,0,49612,443,0,0,64240,60,6230,0,192.168.88.243,142.250.150.132
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
0,0,56620,443,0,0,64240,60,45426,0,192.168.88.243,173.194.222.155
35314,53,0,0,0,0,0,73,58028,0,192.168.88.243,192.168.88.1
35314,53,0,0,0,0,0,73,58029,0,192.168.88.243,192.168.88.1
443,52233,0,0,0,0,0,1385,1,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,0,0,74.125.163.36,192.168.88.243
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
443,52233,0,0,0,0,0,1385,1,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,2,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,3,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,1385,4,0,74.125.163.36,192.168.88.243
443,52233,0,0,0,0,0,593,5,0,74.125.163.36,192.168.88.243
0,0,443,56606,10376123,0,65535,60,0,0,173.194.222.155,192.168.88.243
0,0,56606,443,4042074067,0,502,52,43986,0,192.168.88.243,173.194.222.155
52233,443,0,0,0,0,0,60,0,0,192.168.88.243,74.125.163.36
53,35314,0,0,0,0,0,569,17566,0,192.168.88.1,192.168.88.243
0,0,56606,443,4042074067,0,502,724,43987,0,192.168.88.243,173.194.222.155
0,0,56606,443,4042074067,0,502,58,43988,0,192.168.88.243,173.194.222.155
0,0,56606,443,4042074067,0,502,222,43989,0,192.168.88.243,173.194.222.155
53,35314,0,0,0,0,0,617,17567,0,192.168.88.1,192.168.88.243
0,0,443,49612,1270644646,0,65535,60,0,0,142.250.150.132,192.168.88.243
0,0,49612,443,1103197347,0,502,52,6231,0,192.168.88.243,142.250.150.132
0,0,443,56620,829006435,0,65535,60,0,0,173.194.222.155,192.168.88.243
0,0,56620,443,2949076404,0,502,52,45427,0,192.168.88.243,173.194.222.155
0,0,49612,443,1103197347,0,502,569,6232,0,192.168.88.243,142.250.150.132
0,0,443,56606,10376795,0,262,52,43003,0,173.194.222.155,192.168.88.243
0,0,56620,443,2949076404,0,502,569,45428,0,192.168.88.243,173.194.222.155
0,0,443,56606,10376801,0,262,52,43004,0,173.194.222.155,192.168.88.243
0,0,443,56606,10376971,0,267,52,43005,0,173.194.222.155,192.168.88.243
0,0,443,56606,10376971,0,267,820,43006,0,173.194.222.155,192.168.88.243
0,0,56606,443,4042074835,0,501,52,43990,0,192.168.88.243,173.194.222.155
0,0,443,56606,10376971,0,267,114,43007,0,173.194.222.155,192.168.88.243
0,0,443,56606,10376971,0,267,83,43008,0,173.194.222.155,192.168.88.243
0,0,56606,443,4042074897,0,501,52,43991,0,192.168.88.243,173.194.222.155
0,0,56606,443,4042074928,0,501,52,43992,0,192.168.88.243,173.194.222.155
